"","SiteName","BlockNo","PlotNo","Subplot No","Subplot X","Subplot Y","agohet","aircar","anaarv","bare","brimin","carpac","cardamine","cerglo","clapur","collinsia","cynech","daucpusil","delgra","delvar","diccap","erobot","eupspa","galapa","galpar","gerdis","germol","hypgla","latsph","astragalus","linbic","lomatium","lotmic","lupbic","miccal","oak","pink cup opposite","planot","rancal","rock","sanbip","scapec","shieldseed","sisbel","thycur","tricil","torilis","trialbo","trimicrodon","tribif","tridub","trieri","trifuc","trihir","unkforb","vicsat","casatt","wood"
"868","SFREC","3","2","4","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"869","SFREC","3","2","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"870","SFREC","3","2","6","6","5","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"871","SFREC","3","2","7","7","5","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"872","SFREC","3","2","8","8","5","","","","3","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"873","SFREC","3","2","9","1","6","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"874","SFREC","3","2","10","2","6","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","2","",""
"875","SFREC","3","2","11","3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"876","SFREC","3","2","12","4","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"877","SFREC","3","2","13","5","6","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"878","SFREC","3","2","14","6","6","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","",""
"879","SFREC","3","2","15","7","6","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"880","SFREC","3","2","16","8","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"881","SFREC","3","2","1","1","7","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"882","SFREC","3","2","2","2","7","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"883","SFREC","3","2","3","3","7","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"884","SFREC","3","2","4","4","7","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"885","SFREC","3","2","5","5","7","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"886","SFREC","3","2","6","6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"887","SFREC","3","2","7","7","7","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"888","SFREC","3","2","8","8","7","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"889","SFREC","3","2","9","1","8","","","","","","","","","","","","","","","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"890","SFREC","3","2","10","2","8","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"891","SFREC","3","2","11","3","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"892","SFREC","3","2","12","4","8","","","","","","","","","","","","","","","","","","","2","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","",""
"893","SFREC","3","2","13","5","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"894","SFREC","3","2","14","6","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"895","SFREC","3","2","15","7","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","",""
"896","SFREC","3","2","16","8","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"897","SFREC","4","1","1","1","1","","","","","","","","","","","","","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"898","SFREC","4","1","2","2","1","","","","","","","","","","","","","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"899","SFREC","4","1","3","3","1","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","2","","","","2","","","","","3","",""
"900","SFREC","4","1","4","4","1","","","","","","","","","","","","","","","","","","","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","",""
"901","SFREC","4","1","5","5","1","","","","","","1","","","","","","","","","","","","","1","4","","","","","","","","","","","","","","","","","","","","","1","","","","2","","","","","3","",""
"902","SFREC","4","1","6","6","1","","","","","","1","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","2","","","","3","","","","","2","",""
"903","SFREC","4","1","7","7","1","","","","","","","","","","","","","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","2","",""
"904","SFREC","4","1","8","8","1","","","","","","","","","","","","","","","","1","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","2","",""
"905","SFREC","4","1","9","1","2","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","3","",""
"906","SFREC","4","1","10","2","2","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","2","","","","1","","","","","3","",""
"907","SFREC","4","1","11","3","2","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","2","",""
"908","SFREC","4","1","12","4","2","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","2","",""
"909","SFREC","4","1","13","5","2","","","","","","","","","","","","","","","","1","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"910","SFREC","4","1","14","6","2","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","3","",""
"911","SFREC","4","1","15","7","2","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","3","",""
"912","SFREC","4","1","16","8","2","","","","","","","","","","","","","","","","1","","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"913","SFREC","4","1","1","1","3","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","2","","","","1","","","","","3","",""
"914","SFREC","4","1","2","2","3","","","","4","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","4","","","","","","","2","","","","","","","","","3","",""
"915","SFREC","4","1","3","3","3","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"916","SFREC","4","1","4","4","3","","","","","","","","","","","","","","","","1","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
